# Step	Time	mean_S	stderr_S	mean_I	stderr_I
49800	498.0000	332.320000	53.077516	667.680000	53.077516
49900	499.0000	334.640000	52.898195	665.360000	52.898195
50000	500.0000	333.260000	53.000331	666.740000	53.000331
50100	501.0000	333.140000	53.013810	666.860000	53.013810
50200	502.0000	333.360000	52.992835	666.640000	52.992835
50300	503.0000	335.000000	52.869371	665.000000	52.869371
50400	504.0000	333.780000	52.969110	666.220000	52.969110
50500	505.0000	333.380000	52.993410	666.620000	52.993410
50600	506.0000	332.720000	53.045980	667.280000	53.045980
50700	507.0000	335.620000	52.824365	664.380000	52.824365
50800	508.0000	335.620000	52.821843	664.380000	52.821843
50900	509.0000	331.560000	53.133343	668.440000	53.133343
51000	510.0000	336.160000	52.770366	663.840000	52.770366
51100	511.0000	333.480000	52.985713	666.520000	52.985713
51200	512.0000	332.040000	53.097744	667.960000	53.097744
51300	513.0000	334.380000	52.918820	665.620000	52.918820
51400	514.0000	333.680000	52.972668	666.320000	52.972668
51500	515.0000	335.760000	52.802678	664.240000	52.802678
51600	516.0000	332.580000	53.061346	667.420000	53.061346
51700	517.0000	334.620000	52.897530	665.380000	52.897530
51800	518.0000	331.960000	53.104485	668.040000	53.104485
51900	519.0000	333.420000	52.992898	666.580000	52.992898
52000	520.0000	332.920000	53.030186	667.080000	53.030186
52100	521.0000	335.200000	52.850408	664.800000	52.850408
52200	522.0000	332.180000	53.089168	667.820000	53.089168
52300	523.0000	332.800000	53.037504	667.200000	53.037504
52400	524.0000	331.680000	53.125477	668.320000	53.125477
52500	525.0000	335.820000	52.801119	664.180000	52.801119
52600	526.0000	333.800000	52.957591	666.200000	52.957591
52700	527.0000	334.780000	52.880638	665.220000	52.880638
52800	528.0000	336.100000	52.779892	663.900000	52.779892
52900	529.0000	332.780000	53.049948	667.220000	53.049948
53000	530.0000	336.500000	52.740939	663.500000	52.740939
53100	531.0000	335.160000	52.847224	664.840000	52.847224
53200	532.0000	335.160000	52.845188	664.840000	52.845188
53300	533.0000	335.880000	52.793944	664.120000	52.793944
53400	534.0000	332.580000	53.061927	667.420000	53.061927
53500	535.0000	333.060000	53.019599	666.940000	53.019599
53600	536.0000	333.560000	52.978480	666.440000	52.978480
53700	537.0000	332.660000	53.045321	667.340000	53.045321
53800	538.0000	333.300000	53.009654	666.700000	53.009654
53900	539.0000	333.220000	53.008258	666.780000	53.008258
54000	540.0000	335.620000	52.811665	664.380000	52.811665
54100	541.0000	333.880000	52.951439	666.120000	52.951439
54200	542.0000	333.840000	52.959466	666.160000	52.959466
54300	543.0000	332.440000	53.065108	667.560000	53.065108
54400	544.0000	332.500000	53.062757	667.500000	53.062757
54500	545.0000	332.380000	53.076487	667.620000	53.076487
54600	546.0000	333.760000	52.963003	666.240000	52.963003
54700	547.0000	336.820000	52.721121	663.180000	52.721121
54800	548.0000	334.800000	52.882837	665.200000	52.882837
54900	549.0000	335.040000	52.865149	664.960000	52.865149
55000	550.0000	333.620000	52.983257	666.380000	52.983257
55100	551.0000	332.040000	53.108206	667.960000	53.108206
55200	552.0000	335.180000	52.854878	664.820000	52.854878
55300	553.0000	332.360000	53.078499	667.640000	53.078499
55400	554.0000	331.480000	53.143754	668.520000	53.143754
55500	555.0000	333.420000	52.990000	666.580000	52.990000
55600	556.0000	332.280000	53.081907	667.720000	53.081907
55700	557.0000	335.160000	52.845839	664.840000	52.845839
55800	558.0000	334.340000	52.914948	665.660000	52.914948
55900	559.0000	335.700000	52.821853	664.300000	52.821853
56000	560.0000	332.500000	53.058671	667.500000	53.058671
56100	561.0000	335.020000	52.861551	664.980000	52.861551
56200	562.0000	335.520000	52.817855	664.480000	52.817855
56300	563.0000	334.760000	52.885299	665.240000	52.885299
56400	564.0000	332.080000	53.098790	667.920000	53.098790
56500	565.0000	332.360000	53.073849	667.640000	53.073849
56600	566.0000	333.780000	52.966029	666.220000	52.966029
56700	567.0000	334.360000	52.921525	665.640000	52.921525
56800	568.0000	331.980000	53.108278	668.020000	53.108278
56900	569.0000	336.440000	52.746588	663.560000	52.746588
57000	570.0000	332.040000	53.095167	667.960000	53.095167
57100	571.0000	335.580000	52.818073	664.420000	52.818073
57200	572.0000	332.720000	53.043620	667.280000	53.043620
57300	573.0000	334.900000	52.875342	665.100000	52.875342
57400	574.0000	335.620000	52.821555	664.380000	52.821555
57500	575.0000	332.460000	53.061588	667.540000	53.061588
57600	576.0000	333.800000	52.962220	666.200000	52.962220
57700	577.0000	334.440000	52.908783	665.560000	52.908783
57800	578.0000	334.100000	52.935041	665.900000	52.935041
57900	579.0000	332.120000	53.094562	667.880000	53.094562
58000	580.0000	334.380000	52.912508	665.620000	52.912508
58100	581.0000	333.020000	53.028411	666.980000	53.028411
58200	582.0000	332.880000	53.037576	667.120000	53.037576
58300	583.0000	334.260000	52.929794	665.740000	52.929794
58400	584.0000	333.800000	52.962137	666.200000	52.962137
58500	585.0000	332.960000	53.032729	667.040000	53.032729
58600	586.0000	333.400000	52.991426	666.600000	52.991426
58700	587.0000	334.680000	52.895886	665.320000	52.895886
58800	588.0000	333.440000	52.985116	666.560000	52.985116
58900	589.0000	333.660000	52.966379	666.340000	52.966379
59000	590.0000	333.240000	53.011837	666.760000	53.011837
59100	591.0000	336.020000	52.782387	663.980000	52.782387
59200	592.0000	335.080000	52.857906	664.920000	52.857906
59300	593.0000	334.840000	52.878505	665.160000	52.878505
59400	594.0000	333.080000	53.021142	666.920000	53.021142
59500	595.0000	335.160000	52.848094	664.840000	52.848094
59600	596.0000	332.360000	53.075605	667.640000	53.075605
59700	597.0000	333.420000	52.992740	666.580000	52.992740
59800	598.0000	334.900000	52.869668	665.100000	52.869668
59900	599.0000	332.260000	53.094435	667.740000	53.094435
60000	600.0000	334.200000	52.926470	665.800000	52.926470
60100	601.0000	331.260000	53.165499	668.740000	53.165499
60200	602.0000	335.820000	52.796035	664.180000	52.796035
60300	603.0000	331.900000	53.117080	668.100000	53.117080
60400	604.0000	335.220000	52.846376	664.780000	52.846376
60500	605.0000	333.160000	53.003142	666.840000	53.003142
60600	606.0000	332.000000	53.102994	668.000000	53.102994
60700	607.0000	333.820000	52.961705	666.180000	52.961705
60800	608.0000	334.080000	52.940947	665.920000	52.940947
60900	609.0000	335.120000	52.856429	664.880000	52.856429
61000	610.0000	333.900000	52.958907	666.100000	52.958907
61100	611.0000	334.840000	52.885789	665.160000	52.885789
61200	612.0000	332.900000	53.036638	667.100000	53.036638
61300	613.0000	334.440000	52.909214	665.560000	52.909214
61400	614.0000	332.020000	53.096444	667.980000	53.096444
61500	615.0000	334.160000	52.930553	665.840000	52.930553
61600	616.0000	333.640000	52.975192	666.360000	52.975192
61700	617.0000	336.000000	52.781118	664.000000	52.781118
61800	618.0000	333.260000	53.009741	666.740000	53.009741
61900	619.0000	335.480000	52.828282	664.520000	52.828282
62000	620.0000	334.140000	52.938848	665.860000	52.938848
62100	621.0000	333.600000	52.977240	666.400000	52.977240
62200	622.0000	333.460000	52.983546	666.540000	52.983546
62300	623.0000	333.760000	52.961553	666.240000	52.961553
62400	624.0000	336.760000	52.726734	663.240000	52.726734
62500	625.0000	334.040000	52.943925	665.960000	52.943925
62600	626.0000	333.920000	52.953578	666.080000	52.953578
62700	627.0000	333.300000	53.007028	666.700000	53.007028
62800	628.0000	332.320000	53.081623	667.680000	53.081623
62900	629.0000	334.500000	52.903975	665.500000	52.903975
63000	630.0000	336.820000	52.724231	663.180000	52.724231
63100	631.0000	332.860000	53.031576	667.140000	53.031576
63200	632.0000	335.020000	52.864192	664.980000	52.864192
63300	633.0000	336.160000	52.771988	663.840000	52.771988
63400	634.0000	333.480000	52.979069	666.520000	52.979069
63500	635.0000	333.240000	53.008056	666.760000	53.008056
63600	636.0000	332.420000	53.063186	667.580000	53.063186
63700	637.0000	337.780000	52.648254	662.220000	52.648254
63800	638.0000	338.000000	52.626176	662.000000	52.626176
63900	639.0000	334.440000	52.911021	665.560000	52.911021
64000	640.0000	334.540000	52.902417	665.460000	52.902417
64100	641.0000	332.040000	53.108372	667.960000	53.108372
64200	642.0000	334.060000	52.944155	665.940000	52.944155
64300	643.0000	335.080000	52.858837	664.920000	52.858837
64400	644.0000	333.840000	52.962404	666.160000	52.962404
64500	645.0000	336.040000	52.787877	663.960000	52.787877
64600	646.0000	334.820000	52.887592	665.180000	52.887592
64700	647.0000	335.140000	52.860798	664.860000	52.860798
64800	648.0000	331.180000	53.170584	668.820000	53.170584
64900	649.0000	332.540000	53.058882	667.460000	53.058882
65000	650.0000	335.680000	52.812472	664.320000	52.812472
65100	651.0000	336.260000	52.766382	663.740000	52.766382
65200	652.0000	334.620000	52.899640	665.380000	52.899640
65300	653.0000	332.840000	53.039188	667.160000	53.039188
65400	654.0000	333.680000	52.967714	666.320000	52.967714
65500	655.0000	337.700000	52.651338	662.300000	52.651338
65600	656.0000	333.260000	53.001931	666.740000	53.001931
65700	657.0000	335.920000	52.796355	664.080000	52.796355
65800	658.0000	332.180000	53.084896	667.820000	53.084896
65900	659.0000	333.340000	52.995536	666.660000	52.995536
66000	660.0000	336.360000	52.752462	663.640000	52.752462
66100	661.0000	330.840000	53.193634	669.160000	53.193634
66200	662.0000	333.480000	52.989555	666.520000	52.989555
66300	663.0000	334.880000	52.885080	665.120000	52.885080
66400	664.0000	333.420000	52.992332	666.580000	52.992332
66500	665.0000	336.320000	52.759215	663.680000	52.759215
66600	666.0000	333.140000	53.021769	666.860000	53.021769
66700	667.0000	333.340000	52.996903	666.660000	52.996903
66800	668.0000	333.240000	53.007340	666.760000	53.007340
66900	669.0000	334.000000	52.946297	666.000000	52.946297
67000	670.0000	333.680000	52.963772	666.320000	52.963772
67100	671.0000	333.540000	52.980798	666.460000	52.980798
67200	672.0000	334.520000	52.904557	665.480000	52.904557
67300	673.0000	332.700000	53.050431	667.300000	53.050431
67400	674.0000	334.140000	52.934609	665.860000	52.934609
67500	675.0000	335.840000	52.796669	664.160000	52.796669
67600	676.0000	337.160000	52.691573	662.840000	52.691573
67700	677.0000	332.520000	53.072383	667.480000	53.072383
67800	678.0000	334.380000	52.914247	665.620000	52.914247
67900	679.0000	334.660000	52.891970	665.340000	52.891970
68000	680.0000	331.620000	53.133379	668.380000	53.133379
68100	681.0000	337.560000	52.663324	662.440000	52.663324
68200	682.0000	336.060000	52.774277	663.940000	52.774277
68300	683.0000	338.680000	52.573837	661.320000	52.573837
68400	684.0000	334.020000	52.947230	665.980000	52.947230
68500	685.0000	334.960000	52.877231	665.040000	52.877231
68600	686.0000	332.760000	53.041377	667.240000	53.041377
68700	687.0000	332.240000	53.087050	667.760000	53.087050
68800	688.0000	334.320000	52.915680	665.680000	52.915680
68900	689.0000	333.860000	52.954902	666.140000	52.954902
69000	690.0000	334.040000	52.943290	665.960000	52.943290
69100	691.0000	335.740000	52.812065	664.260000	52.812065
69200	692.0000	332.700000	53.056900	667.300000	53.056900
69300	693.0000	331.120000	53.178610	668.880000	53.178610
69400	694.0000	334.800000	52.880877	665.200000	52.880877
69500	695.0000	334.760000	52.890775	665.240000	52.890775
69600	696.0000	333.060000	53.023032	666.940000	53.023032
69700	697.0000	335.800000	52.801197	664.200000	52.801197
69800	698.0000	333.240000	53.001031	666.760000	53.001031
69900	699.0000	333.260000	53.007673	666.740000	53.007673
70000	700.0000	332.000000	53.103303	668.000000	53.103303
70100	701.0000	333.500000	52.984588	666.500000	52.984588
70200	702.0000	333.920000	52.948079	666.080000	52.948079
70300	703.0000	335.320000	52.841040	664.680000	52.841040
70400	704.0000	332.340000	53.077729	667.660000	53.077729
70500	705.0000	335.960000	52.786756	664.040000	52.786756
70600	706.0000	335.460000	52.825904	664.540000	52.825904
70700	707.0000	333.800000	52.964229	666.200000	52.964229
70800	708.0000	332.280000	53.077634	667.720000	53.077634
70900	709.0000	333.180000	53.016403	666.820000	53.016403
71000	710.0000	333.500000	52.990310	666.500000	52.990310
71100	711.0000	334.500000	52.909268	665.500000	52.909268
71200	712.0000	333.420000	52.992981	666.580000	52.992981
71300	713.0000	333.740000	52.973441	666.260000	52.973441
71400	714.0000	335.980000	52.787343	664.020000	52.787343
71500	715.0000	334.960000	52.867116	665.040000	52.867116
71600	716.0000	334.560000	52.898394	665.440000	52.898394
71700	717.0000	332.200000	53.084755	667.800000	53.084755
71800	718.0000	336.840000	52.718789	663.160000	52.718789
71900	719.0000	333.720000	52.968104	666.280000	52.968104
72000	720.0000	334.560000	52.905441	665.440000	52.905441
72100	721.0000	333.740000	52.970723	666.260000	52.970723
72200	722.0000	333.960000	52.947453	666.040000	52.947453
72300	723.0000	334.040000	52.943033	665.960000	52.943033
72400	724.0000	332.820000	53.037901	667.180000	53.037901
72500	725.0000	333.900000	52.949910	666.100000	52.949910
72600	726.0000	333.940000	52.947834	666.060000	52.947834
72700	727.0000	334.860000	52.875968	665.140000	52.875968
72800	728.0000	334.380000	52.911767	665.620000	52.911767
72900	729.0000	333.340000	52.998261	666.660000	52.998261
73000	730.0000	333.720000	52.976561	666.280000	52.976561
73100	731.0000	334.080000	52.934985	665.920000	52.934985
73200	732.0000	335.820000	52.798679	664.180000	52.798679
73300	733.0000	333.280000	53.009811	666.720000	53.009811
73400	734.0000	333.940000	52.948484	666.060000	52.948484
73500	735.0000	333.160000	53.011684	666.840000	53.011684
73600	736.0000	334.840000	52.879511	665.160000	52.879511
73700	737.0000	335.240000	52.847294	664.760000	52.847294
73800	738.0000	332.280000	53.071891	667.720000	53.071891
73900	739.0000	333.980000	52.945319	666.020000	52.945319
74000	740.0000	331.200000	53.164499	668.800000	53.164499
74100	741.0000	334.340000	52.916868	665.660000	52.916868
74200	742.0000	333.640000	52.983679	666.360000	52.983679
74300	743.0000	334.100000	52.933613	665.900000	52.933613
74400	744.0000	333.980000	52.944669	666.020000	52.944669
74500	745.0000	333.020000	53.015179	666.980000	53.015179
74600	746.0000	334.140000	52.934443	665.860000	52.934443
74700	747.0000	331.300000	53.154712	668.700000	53.154712
74800	748.0000	334.340000	52.922680	665.660000	52.922680
74900	749.0000	334.220000	52.928059	665.780000	52.928059
75000	750.0000	334.400000	52.914013	665.600000	52.914013
75100	751.0000	332.340000	53.086387	667.660000	53.086387
75200	752.0000	333.300000	52.998523	666.700000	52.998523
75300	753.0000	334.920000	52.871231	665.080000	52.871231
75400	754.0000	333.100000	53.020330	666.900000	53.020330
75500	755.0000	332.980000	53.023018	667.020000	53.023018
75600	756.0000	331.560000	53.139945	668.440000	53.139945
75700	757.0000	333.200000	53.007894	666.800000	53.007894
75800	758.0000	333.580000	52.975180	666.420000	52.975180
75900	759.0000	334.460000	52.906236	665.540000	52.906236
76000	760.0000	334.060000	52.936592	665.940000	52.936592
76100	761.0000	334.420000	52.908745	665.580000	52.908745
76200	762.0000	332.780000	53.047603	667.220000	53.047603
76300	763.0000	333.460000	52.987034	666.540000	52.987034
76400	764.0000	334.300000	52.922141	665.700000	52.922141
76500	765.0000	336.380000	52.749884	663.620000	52.749884
76600	766.0000	332.520000	53.062780	667.480000	53.062780
76700	767.0000	333.000000	53.030459	667.000000	53.030459
76800	768.0000	333.140000	53.013032	666.860000	53.013032
76900	769.0000	334.740000	52.892614	665.260000	52.892614
77000	770.0000	332.820000	53.035993	667.180000	53.035993
77100	771.0000	334.540000	52.908874	665.460000	52.908874
77200	772.0000	335.720000	52.807379	664.280000	52.807379
77300	773.0000	335.600000	52.812839	664.400000	52.812839
77400	774.0000	334.260000	52.925818	665.740000	52.925818
77500	775.0000	332.180000	53.095564	667.820000	53.095564
77600	776.0000	332.460000	53.061347	667.540000	53.061347
77700	777.0000	333.580000	52.977135	666.420000	52.977135
77800	778.0000	333.700000	52.964465	666.300000	52.964465
77900	779.0000	334.200000	52.927157	665.800000	52.927157
78000	780.0000	334.340000	52.915129	665.660000	52.915129
78100	781.0000	331.640000	53.135802	668.360000	53.135802
78200	782.0000	334.900000	52.881341	665.100000	52.881341
78300	783.0000	332.440000	53.065787	667.560000	53.065787
78400	784.0000	334.500000	52.906138	665.500000	52.906138
78500	785.0000	333.340000	52.993921	666.660000	52.993921
78600	786.0000	332.620000	53.052230	667.380000	53.052230
78700	787.0000	334.360000	52.917897	665.640000	52.917897
78800	788.0000	334.600000	52.901660	665.400000	52.901660
78900	789.0000	334.560000	52.903362	665.440000	52.903362
79000	790.0000	333.900000	52.950779	666.100000	52.950779
79100	791.0000	332.500000	53.064619	667.500000	53.064619
79200	792.0000	333.140000	53.013508	666.860000	53.013508
79300	793.0000	336.160000	52.773617	663.840000	52.773617
79400	794.0000	332.820000	53.038158	667.180000	53.038158
79500	795.0000	334.200000	52.934813	665.800000	52.934813
79600	796.0000	334.680000	52.897436	665.320000	52.897436
79700	797.0000	336.520000	52.745504	663.480000	52.745504
79800	798.0000	331.360000	53.155777	668.640000	53.155777
79900	799.0000	333.980000	52.941345	666.020000	52.941345
80000	800.0000	332.960000	53.035882	667.040000	53.035882
80100	801.0000	334.400000	52.913892	665.600000	52.913892
80200	802.0000	334.780000	52.886984	665.220000	52.886984
80300	803.0000	334.720000	52.883555	665.280000	52.883555
80400	804.0000	333.840000	52.957850	666.160000	52.957850
80500	805.0000	334.460000	52.904958	665.540000	52.904958
80600	806.0000	332.040000	53.101156	667.960000	53.101156
80700	807.0000	335.740000	52.809770	664.260000	52.809770
80800	808.0000	333.000000	53.020705	667.000000	53.020705
80900	809.0000	334.960000	52.871671	665.040000	52.871671
81000	810.0000	331.940000	53.105573	668.060000	53.105573
81100	811.0000	330.960000	53.187976	669.040000	53.187976
81200	812.0000	332.860000	53.038243	667.140000	53.038243
81300	813.0000	333.460000	52.991624	666.540000	52.991624
81400	814.0000	334.380000	52.912508	665.620000	52.912508
81500	815.0000	335.880000	52.798194	664.120000	52.798194
81600	816.0000	333.800000	52.959207	666.200000	52.959207
81700	817.0000	332.680000	53.048419	667.320000	53.048419
81800	818.0000	334.280000	52.918957	665.720000	52.918957
81900	819.0000	334.740000	52.892902	665.260000	52.892902
82000	820.0000	333.400000	52.992422	666.600000	52.992422
82100	821.0000	332.880000	53.037757	667.120000	53.037757
82200	822.0000	332.860000	53.032443	667.140000	53.032443
82300	823.0000	333.500000	52.982225	666.500000	52.982225
82400	824.0000	333.180000	53.012494	666.820000	53.012494
82500	825.0000	334.420000	52.911308	665.580000	52.911308
82600	826.0000	333.400000	52.993668	666.600000	52.993668
82700	827.0000	336.060000	52.774906	663.940000	52.774906
82800	828.0000	334.260000	52.918245	665.740000	52.918245
82900	829.0000	335.920000	52.791634	664.080000	52.791634
83000	830.0000	333.400000	52.995607	666.600000	52.995607
83100	831.0000	334.920000	52.879046	665.080000	52.879046
83200	832.0000	332.080000	53.101554	667.920000	53.101554
83300	833.0000	333.480000	52.981999	666.520000	52.981999
83400	834.0000	334.580000	52.906121	665.420000	52.906121
83500	835.0000	331.900000	53.110649	668.100000	53.110649
83600	836.0000	332.480000	53.066051	667.520000	53.066051
83700	837.0000	333.260000	53.004995	666.740000	53.004995
83800	838.0000	331.780000	53.121132	668.220000	53.121132
83900	839.0000	333.620000	52.972324	666.380000	52.972324
84000	840.0000	332.680000	53.056207	667.320000	53.056207
84100	841.0000	334.500000	52.903249	665.500000	52.903249
84200	842.0000	332.360000	53.071995	667.640000	53.071995
84300	843.0000	334.120000	52.937319	665.880000	52.937319
84400	844.0000	333.800000	52.959902	666.200000	52.959902
84500	845.0000	331.540000	53.139840	668.460000	53.139840
84600	846.0000	334.740000	52.886231	665.260000	52.886231
84700	847.0000	333.500000	52.986747	666.500000	52.986747
84800	848.0000	334.920000	52.868939	665.080000	52.868939
84900	849.0000	333.880000	52.949785	666.120000	52.949785
85000	850.0000	335.240000	52.844675	664.760000	52.844675
85100	851.0000	333.700000	52.962086	666.300000	52.962086
85200	852.0000	333.620000	52.970013	666.380000	52.970013
85300	853.0000	337.100000	52.697584	662.900000	52.697584
85400	854.0000	333.880000	52.959348	666.120000	52.959348
85500	855.0000	332.720000	53.049879	667.280000	53.049879
85600	856.0000	335.420000	52.832945	664.580000	52.832945
85700	857.0000	336.180000	52.769716	663.820000	52.769716
85800	858.0000	335.680000	52.812547	664.320000	52.812547
85900	859.0000	335.020000	52.861846	664.980000	52.861846
86000	860.0000	335.560000	52.820876	664.440000	52.820876
86100	861.0000	333.860000	52.955725	666.140000	52.955725
86200	862.0000	335.660000	52.809723	664.340000	52.809723
86300	863.0000	332.420000	53.072947	667.580000	53.072947
86400	864.0000	335.760000	52.799050	664.240000	52.799050
86500	865.0000	334.740000	52.883070	665.260000	52.883070
86600	866.0000	333.320000	52.999030	666.680000	52.999030
86700	867.0000	334.100000	52.935570	665.900000	52.935570
86800	868.0000	331.680000	53.131741	668.320000	53.131741
86900	869.0000	333.820000	52.959688	666.180000	52.959688
87000	870.0000	335.100000	52.858311	664.900000	52.858311
87100	871.0000	336.440000	52.755975	663.560000	52.755975
87200	872.0000	333.760000	52.966801	666.240000	52.966801
87300	873.0000	337.440000	52.678817	662.560000	52.678817
87400	874.0000	331.960000	53.110436	668.040000	53.110436
87500	875.0000	336.340000	52.758829	663.660000	52.758829
87600	876.0000	334.580000	52.900632	665.420000	52.900632
87700	877.0000	334.780000	52.890062	665.220000	52.890062
87800	878.0000	332.740000	53.050118	667.260000	53.050118
87900	879.0000	335.040000	52.871656	664.960000	52.871656
88000	880.0000	334.460000	52.905321	665.540000	52.905321
88100	881.0000	333.300000	53.002817	666.700000	53.002817
88200	882.0000	335.740000	52.815155	664.260000	52.815155
88300	883.0000	334.280000	52.923039	665.720000	52.923039
88400	884.0000	331.640000	53.138504	668.360000	53.138504
88500	885.0000	335.320000	52.838134	664.680000	52.838134
88600	886.0000	335.240000	52.845992	664.760000	52.845992
88700	887.0000	336.020000	52.798504	663.980000	52.798504
88800	888.0000	334.360000	52.912976	665.640000	52.912976
88900	889.0000	334.400000	52.910861	665.600000	52.910861
89000	890.0000	334.240000	52.923912	665.760000	52.923912
89100	891.0000	335.400000	52.834421	664.600000	52.834421
89200	892.0000	331.540000	53.146561	668.460000	53.146561
89300	893.0000	333.260000	53.001553	666.740000	53.001553
89400	894.0000	334.500000	52.907748	665.500000	52.907748
89500	895.0000	335.860000	52.805318	664.140000	52.805318
89600	896.0000	333.920000	52.955233	666.080000	52.955233
89700	897.0000	336.040000	52.783095	663.960000	52.783095
89800	898.0000	335.520000	52.828343	664.480000	52.828343
89900	899.0000	334.280000	52.916516	665.720000	52.916516
90000	900.0000	333.640000	52.980130	666.360000	52.980130
90100	901.0000	333.780000	52.958983	666.220000	52.958983
90200	902.0000	335.040000	52.862886	664.960000	52.862886
90300	903.0000	335.400000	52.831112	664.600000	52.831112
90400	904.0000	334.860000	52.879607	665.140000	52.879607
90500	905.0000	334.460000	52.904655	665.540000	52.904655
90600	906.0000	334.260000	52.929242	665.740000	52.929242
90700	907.0000	334.360000	52.912825	665.640000	52.912825
90800	908.0000	332.680000	53.046715	667.320000	53.046715
90900	909.0000	334.000000	52.950588	666.000000	52.950588
91000	910.0000	336.220000	52.768159	663.780000	52.768159
91100	911.0000	333.320000	52.998886	666.680000	52.998886
91200	912.0000	329.120000	53.330754	670.880000	53.330754
91300	913.0000	333.480000	52.980829	666.520000	52.980829
91400	914.0000	331.600000	53.137919	668.400000	53.137919
91500	915.0000	335.140000	52.852194	664.860000	52.852194
91600	916.0000	332.240000	53.083621	667.760000	53.083621
91700	917.0000	334.320000	52.916398	665.680000	52.916398
91800	918.0000	333.980000	52.951196	666.020000	52.951196
91900	919.0000	335.060000	52.855292	664.940000	52.855292
92000	920.0000	334.360000	52.912900	665.640000	52.912900
92100	921.0000	335.100000	52.862783	664.900000	52.862783
92200	922.0000	334.940000	52.870010	665.060000	52.870010
92300	923.0000	335.400000	52.835745	664.600000	52.835745
92400	924.0000	334.740000	52.885709	665.260000	52.885709
92500	925.0000	333.800000	52.957961	666.200000	52.957961
92600	926.0000	334.500000	52.906039	665.500000	52.906039
92700	927.0000	332.320000	53.081013	667.680000	53.081013
92800	928.0000	331.640000	53.132768	668.360000	53.132768
92900	929.0000	334.980000	52.867854	665.020000	52.867854
93000	930.0000	335.020000	52.864487	664.980000	52.864487
93100	931.0000	334.340000	52.919226	665.660000	52.919226
93200	932.0000	332.660000	53.058063	667.340000	53.058063
93300	933.0000	333.900000	52.954375	666.100000	52.954375
93400	934.0000	333.320000	52.999747	666.680000	52.999747
93500	935.0000	333.740000	52.973826	666.260000	52.973826
93600	936.0000	333.540000	52.975498	666.460000	52.975498
93700	937.0000	334.400000	52.911413	665.600000	52.911413
93800	938.0000	332.860000	53.033748	667.140000	53.033748
93900	939.0000	336.540000	52.736736	663.460000	52.736736
94000	940.0000	333.740000	52.965232	666.260000	52.965232
94100	941.0000	336.580000	52.742924	663.420000	52.742924
94200	942.0000	334.160000	52.935435	665.840000	52.935435
94300	943.0000	335.700000	52.811281	664.300000	52.811281
94400	944.0000	334.600000	52.894143	665.400000	52.894143
94500	945.0000	334.560000	52.907173	665.440000	52.907173
94600	946.0000	332.300000	53.073453	667.700000	53.073453
94700	947.0000	334.040000	52.938628	665.960000	52.938628
94800	948.0000	333.020000	53.022980	666.980000	53.022980
94900	949.0000	335.520000	52.836376	664.480000	52.836376
95000	950.0000	331.760000	53.129589	668.240000	53.129589
95100	951.0000	333.860000	52.957538	666.140000	52.957538
95200	952.0000	336.160000	52.771836	663.840000	52.771836
95300	953.0000	332.900000	53.037000	667.100000	53.037000
95400	954.0000	334.500000	52.906758	665.500000	52.906758
95500	955.0000	335.940000	52.797064	664.060000	52.797064
95600	956.0000	330.840000	53.192453	669.160000	53.192453
95700	957.0000	335.060000	52.858115	664.940000	52.858115
95800	958.0000	335.200000	52.847872	664.800000	52.847872
95900	959.0000	332.820000	53.041174	667.180000	53.041174
96000	960.0000	334.920000	52.870815	665.080000	52.870815
96100	961.0000	334.660000	52.893732	665.340000	52.893732
96200	962.0000	334.740000	52.884824	665.260000	52.884824
96300	963.0000	332.500000	53.061596	667.500000	53.061596
96400	964.0000	332.740000	53.041039	667.260000	53.041039
96500	965.0000	334.140000	52.937548	665.860000	52.937548
96600	966.0000	332.340000	53.078475	667.660000	53.078475
96700	967.0000	334.420000	52.910733	665.580000	52.910733
96800	968.0000	333.020000	53.021305	666.980000	53.021305
96900	969.0000	332.100000	53.097060	667.900000	53.097060
97000	970.0000	334.120000	52.943197	665.880000	52.943197
97100	971.0000	335.300000	52.850031	664.700000	52.850031
97200	972.0000	335.060000	52.859613	664.940000	52.859613
97300	973.0000	335.160000	52.861580	664.840000	52.861580
97400	974.0000	334.300000	52.924416	665.700000	52.924416
97500	975.0000	333.620000	52.976092	666.380000	52.976092
97600	976.0000	335.040000	52.862243	664.960000	52.862243
97700	977.0000	334.980000	52.883007	665.020000	52.883007
97800	978.0000	334.840000	52.879882	665.160000	52.879882
97900	979.0000	335.140000	52.852323	664.860000	52.852323
98000	980.0000	333.240000	53.003272	666.760000	53.003272
98100	981.0000	333.500000	52.983773	666.500000	52.983773
98200	982.0000	335.040000	52.860571	664.960000	52.860571
98300	983.0000	333.700000	52.969571	666.300000	52.969571
98400	984.0000	332.900000	53.032648	667.100000	53.032648
98500	985.0000	332.480000	53.062252	667.520000	53.062252
98600	986.0000	334.180000	52.932362	665.820000	52.932362
98700	987.0000	334.420000	52.914626	665.580000	52.914626
98800	988.0000	333.560000	52.979099	666.440000	52.979099
98900	989.0000	334.420000	52.910416	665.580000	52.910416
99000	990.0000	335.340000	52.834327	664.660000	52.834327
99100	991.0000	334.580000	52.903959	665.420000	52.903959
99200	992.0000	335.480000	52.826200	664.520000	52.826200
99300	993.0000	334.260000	52.933995	665.740000	52.933995
99400	994.0000	335.800000	52.806075	664.200000	52.806075
99500	995.0000	334.180000	52.932218	665.820000	52.932218
