# Step	Time	mean_S	stderr_S	mean_I	stderr_I
49800	498.0000	660.560000	36.101270	339.440000	36.101270
49900	499.0000	659.640000	36.183496	340.360000	36.183496
50000	500.0000	662.660000	35.834549	337.340000	35.834549
50100	501.0000	660.460000	36.097725	339.540000	36.097725
50200	502.0000	659.000000	36.304490	341.000000	36.304490
50300	503.0000	658.540000	36.331333	341.460000	36.331333
50400	504.0000	657.880000	36.367234	342.120000	36.367234
50500	505.0000	656.500000	36.527702	343.500000	36.527702
50600	506.0000	658.520000	36.289979	341.480000	36.289979
50700	507.0000	657.060000	36.450113	342.940000	36.450113
50800	508.0000	654.860000	36.707787	345.140000	36.707787
50900	509.0000	659.180000	36.214690	340.820000	36.214690
51000	510.0000	661.040000	36.024824	338.960000	36.024824
51100	511.0000	663.580000	35.767841	336.420000	35.767841
51200	512.0000	660.660000	36.080871	339.340000	36.080871
51300	513.0000	658.260000	36.348038	341.740000	36.348038
51400	514.0000	660.340000	36.104145	339.660000	36.104145
51500	515.0000	659.720000	36.185191	340.280000	36.185191
51600	516.0000	658.400000	36.327653	341.600000	36.327653
51700	517.0000	655.840000	36.605184	344.160000	36.605184
51800	518.0000	659.380000	36.227657	340.620000	36.227657
51900	519.0000	655.780000	36.663991	344.220000	36.663991
52000	520.0000	658.000000	36.371395	342.000000	36.371395
52100	521.0000	658.440000	36.293219	341.560000	36.293219
52200	522.0000	658.820000	36.272874	341.180000	36.272874
52300	523.0000	661.400000	36.011598	338.600000	36.011598
52400	524.0000	659.940000	36.155978	340.060000	36.155978
52500	525.0000	657.060000	36.471495	342.940000	36.471495
52600	526.0000	657.140000	36.440911	342.860000	36.440911
52700	527.0000	658.080000	36.337978	341.920000	36.337978
52800	528.0000	661.400000	35.998489	338.600000	35.998489
52900	529.0000	658.200000	36.344936	341.800000	36.344936
53000	530.0000	659.200000	36.265565	340.800000	36.265565
53100	531.0000	657.600000	36.393483	342.400000	36.393483
53200	532.0000	659.820000	36.165914	340.180000	36.165914
53300	533.0000	658.600000	36.329955	341.400000	36.329955
53400	534.0000	657.960000	36.356204	342.040000	36.356204
53500	535.0000	656.940000	36.461392	343.060000	36.461392
53600	536.0000	656.320000	36.494059	343.680000	36.494059
53700	537.0000	663.280000	35.813774	336.720000	35.813774
53800	538.0000	658.120000	36.320965	341.880000	36.320965
53900	539.0000	660.080000	36.144398	339.920000	36.144398
54000	540.0000	659.200000	36.204232	340.800000	36.204232
54100	541.0000	658.560000	36.320420	341.440000	36.320420
54200	542.0000	657.260000	36.413051	342.740000	36.413051
54300	543.0000	662.000000	35.924187	338.000000	35.924187
54400	544.0000	663.200000	35.801475	336.800000	35.801475
54500	545.0000	662.040000	35.930944	337.960000	35.930944
54600	546.0000	661.120000	36.027952	338.880000	36.027952
54700	547.0000	661.380000	36.033217	338.620000	36.033217
54800	548.0000	659.700000	36.209714	340.300000	36.209714
54900	549.0000	658.480000	36.367054	341.520000	36.367054
55000	550.0000	656.060000	36.572191	343.940000	36.572191
55100	551.0000	655.540000	36.591433	344.460000	36.591433
55200	552.0000	657.000000	36.431009	343.000000	36.431009
55300	553.0000	656.260000	36.517292	343.740000	36.517292
55400	554.0000	659.600000	36.179088	340.400000	36.179088
55500	555.0000	655.000000	36.690555	345.000000	36.690555
55600	556.0000	661.780000	35.961027	338.220000	35.961027
55700	557.0000	661.180000	36.043526	338.820000	36.043526
55800	558.0000	659.040000	36.301404	340.960000	36.301404
55900	559.0000	660.660000	36.070970	339.340000	36.070970
56000	560.0000	658.700000	36.260593	341.300000	36.260593
56100	561.0000	657.660000	36.424746	342.340000	36.424746
56200	562.0000	658.760000	36.289795	341.240000	36.289795
56300	563.0000	659.400000	36.213489	340.600000	36.213489
56400	564.0000	658.340000	36.347848	341.660000	36.347848
56500	565.0000	659.840000	36.162637	340.160000	36.162637
56600	566.0000	659.940000	36.133944	340.060000	36.133944
56700	567.0000	659.560000	36.174070	340.440000	36.174070
56800	568.0000	656.600000	36.488080	343.400000	36.488080
56900	569.0000	656.420000	36.520494	343.580000	36.520494
57000	570.0000	658.880000	36.248803	341.120000	36.248803
57100	571.0000	658.100000	36.339931	341.900000	36.339931
57200	572.0000	660.720000	36.050920	339.280000	36.050920
57300	573.0000	662.120000	35.936329	337.880000	35.936329
57400	574.0000	660.420000	36.117985	339.580000	36.117985
57500	575.0000	659.680000	36.204491	340.320000	36.204491
57600	576.0000	655.040000	36.680414	344.960000	36.680414
57700	577.0000	655.360000	36.603407	344.640000	36.603407
57800	578.0000	659.420000	36.192299	340.580000	36.192299
57900	579.0000	658.520000	36.266406	341.480000	36.266406
58000	580.0000	654.660000	36.742189	345.340000	36.742189
58100	581.0000	655.660000	36.587086	344.340000	36.587086
58200	582.0000	656.700000	36.478292	343.300000	36.478292
58300	583.0000	660.700000	36.070212	339.300000	36.070212
58400	584.0000	655.860000	36.563195	344.140000	36.563195
58500	585.0000	657.380000	36.436003	342.620000	36.436003
58600	586.0000	657.080000	36.428635	342.920000	36.428635
58700	587.0000	659.020000	36.233371	340.980000	36.233371
58800	588.0000	661.300000	35.990579	338.700000	35.990579
58900	589.0000	660.580000	36.058975	339.420000	36.058975
59000	590.0000	656.800000	36.465798	343.200000	36.465798
59100	591.0000	658.100000	36.318912	341.900000	36.318912
59200	592.0000	657.440000	36.399397	342.560000	36.399397
59300	593.0000	661.900000	35.931660	338.100000	35.931660
59400	594.0000	659.300000	36.249714	340.700000	36.249714
59500	595.0000	658.840000	36.292284	341.160000	36.292284
59600	596.0000	659.900000	36.169681	340.100000	36.169681
59700	597.0000	658.040000	36.349712	341.960000	36.349712
59800	598.0000	656.260000	36.581184	343.740000	36.581184
59900	599.0000	659.140000	36.211490	340.860000	36.211490
60000	600.0000	657.380000	36.416237	342.620000	36.416237
60100	601.0000	657.360000	36.418959	342.640000	36.418959
60200	602.0000	660.000000	36.123521	340.000000	36.123521
60300	603.0000	660.080000	36.153836	339.920000	36.153836
60400	604.0000	661.220000	36.037018	338.780000	36.037018
60500	605.0000	661.920000	35.945479	338.080000	35.945479
60600	606.0000	655.140000	36.659569	344.860000	36.659569
60700	607.0000	654.560000	36.702220	345.440000	36.702220
60800	608.0000	658.980000	36.238151	341.020000	36.238151
60900	609.0000	661.880000	35.939790	338.120000	35.939790
61000	610.0000	659.220000	36.237575	340.780000	36.237575
61100	611.0000	659.040000	36.280198	340.960000	36.280198
61200	612.0000	657.960000	36.376289	342.040000	36.376289
61300	613.0000	656.800000	36.492147	343.200000	36.492147
61400	614.0000	657.240000	36.459990	342.760000	36.459990
61500	615.0000	653.400000	36.839425	346.600000	36.839425
61600	616.0000	653.380000	36.869932	346.620000	36.869932
61700	617.0000	657.560000	36.428079	342.440000	36.428079
61800	618.0000	656.860000	36.482083	343.140000	36.482083
61900	619.0000	658.140000	36.345355	341.860000	36.345355
62000	620.0000	659.260000	36.258591	340.740000	36.258591
62100	621.0000	656.980000	36.475488	343.020000	36.475488
62200	622.0000	656.800000	36.498164	343.200000	36.498164
62300	623.0000	658.140000	36.326277	341.860000	36.326277
62400	624.0000	654.660000	36.720835	345.340000	36.720835
62500	625.0000	659.020000	36.270401	340.980000	36.270401
62600	626.0000	656.580000	36.510953	343.420000	36.510953
62700	627.0000	654.780000	36.681541	345.220000	36.681541
62800	628.0000	657.400000	36.434390	342.600000	36.434390
62900	629.0000	660.200000	36.127142	339.800000	36.127142
63000	630.0000	658.480000	36.336188	341.520000	36.336188
63100	631.0000	660.400000	36.141677	339.600000	36.141677
63200	632.0000	661.160000	36.048616	338.840000	36.048616
63300	633.0000	655.640000	36.609581	344.360000	36.609581
63400	634.0000	656.940000	36.477482	343.060000	36.477482
63500	635.0000	657.920000	36.398152	342.080000	36.398152
63600	636.0000	657.320000	36.431694	342.680000	36.431694
63700	637.0000	659.460000	36.178416	340.540000	36.178416
63800	638.0000	655.560000	36.607127	344.440000	36.607127
63900	639.0000	660.080000	36.128868	339.920000	36.128868
64000	640.0000	662.780000	35.873793	337.220000	35.873793
64100	641.0000	661.980000	35.959049	338.020000	35.959049
64200	642.0000	662.320000	35.956590	337.680000	35.956590
64300	643.0000	658.040000	36.347687	341.960000	36.347687
64400	644.0000	660.440000	36.109779	339.560000	36.109779
64500	645.0000	659.000000	36.273781	341.000000	36.273781
64600	646.0000	657.760000	36.401193	342.240000	36.401193
64700	647.0000	656.820000	36.455240	343.180000	36.455240
64800	648.0000	657.420000	36.388757	342.580000	36.388757
64900	649.0000	655.320000	36.636413	344.680000	36.636413
65000	650.0000	654.580000	36.766301	345.420000	36.766301
65100	651.0000	655.960000	36.553796	344.040000	36.553796
65200	652.0000	656.360000	36.541196	343.640000	36.541196
65300	653.0000	656.140000	36.555273	343.860000	36.555273
65400	654.0000	659.260000	36.204230	340.740000	36.204230
65500	655.0000	660.940000	36.056959	339.060000	36.056959
65600	656.0000	660.340000	36.070394	339.660000	36.070394
65700	657.0000	656.420000	36.525225	343.580000	36.525225
65800	658.0000	658.660000	36.279036	341.340000	36.279036
65900	659.0000	656.680000	36.519380	343.320000	36.519380
66000	660.0000	656.220000	36.532060	343.780000	36.532060
66100	661.0000	657.240000	36.408192	342.760000	36.408192
66200	662.0000	653.880000	36.764794	346.120000	36.764794
66300	663.0000	654.700000	36.683841	345.300000	36.683841
66400	664.0000	658.060000	36.351577	341.940000	36.351577
66500	665.0000	658.540000	36.291147	341.460000	36.291147
66600	666.0000	659.600000	36.201657	340.400000	36.201657
66700	667.0000	659.480000	36.206842	340.520000	36.206842
66800	668.0000	662.120000	35.968460	337.880000	35.968460
66900	669.0000	661.440000	36.019641	338.560000	36.019641
67000	670.0000	659.080000	36.256507	340.920000	36.256507
67100	671.0000	659.380000	36.229920	340.620000	36.229920
67200	672.0000	661.760000	35.947357	338.240000	35.947357
67300	673.0000	658.140000	36.334149	341.860000	36.334149
67400	674.0000	660.160000	36.156431	339.840000	36.156431
67500	675.0000	660.040000	36.194021	339.960000	36.194021
67600	676.0000	657.300000	36.441880	342.700000	36.441880
67700	677.0000	657.380000	36.420872	342.620000	36.420872
67800	678.0000	661.320000	36.032246	338.680000	36.032246
67900	679.0000	661.000000	36.066882	339.000000	36.066882
68000	680.0000	659.820000	36.152507	340.180000	36.152507
68100	681.0000	656.640000	36.450204	343.360000	36.450204
68200	682.0000	655.760000	36.603252	344.240000	36.603252
68300	683.0000	658.000000	36.353454	342.000000	36.353454
68400	684.0000	657.260000	36.440064	342.740000	36.440064
68500	685.0000	658.320000	36.283930	341.680000	36.283930
68600	686.0000	659.100000	36.248390	340.900000	36.248390
68700	687.0000	660.940000	36.044466	339.060000	36.044466
68800	688.0000	659.940000	36.173387	340.060000	36.173387
68900	689.0000	660.460000	36.051000	339.540000	36.051000
69000	690.0000	658.240000	36.327571	341.760000	36.327571
69100	691.0000	658.680000	36.270489	341.320000	36.270489
69200	692.0000	659.200000	36.242042	340.800000	36.242042
69300	693.0000	665.240000	35.623527	334.760000	35.623527
69400	694.0000	663.020000	35.861171	336.980000	35.861171
69500	695.0000	661.200000	36.038824	338.800000	36.038824
69600	696.0000	659.060000	36.230058	340.940000	36.230058
69700	697.0000	656.460000	36.504314	343.540000	36.504314
69800	698.0000	657.460000	36.385175	342.540000	36.385175
69900	699.0000	655.800000	36.608840	344.200000	36.608840
70000	700.0000	659.460000	36.245300	340.540000	36.245300
70100	701.0000	659.420000	36.200874	340.580000	36.200874
70200	702.0000	656.020000	36.561482	343.980000	36.561482
70300	703.0000	660.080000	36.169698	339.920000	36.169698
70400	704.0000	659.840000	36.162039	340.160000	36.162039
70500	705.0000	658.160000	36.323858	341.840000	36.323858
70600	706.0000	661.680000	35.954209	338.320000	35.954209
70700	707.0000	658.920000	36.273647	341.080000	36.273647
70800	708.0000	661.020000	36.040649	338.980000	36.040649
70900	709.0000	660.060000	36.162991	339.940000	36.162991
71000	710.0000	661.100000	36.052986	338.900000	36.052986
71100	711.0000	662.580000	35.838383	337.420000	35.838383
71200	712.0000	658.820000	36.237568	341.180000	36.237568
71300	713.0000	659.120000	36.221625	340.880000	36.221625
71400	714.0000	659.700000	36.162989	340.300000	36.162989
71500	715.0000	656.840000	36.459735	343.160000	36.459735
71600	716.0000	654.540000	36.721723	345.460000	36.721723
71700	717.0000	660.280000	36.130320	339.720000	36.130320
71800	718.0000	661.480000	36.034531	338.520000	36.034531
71900	719.0000	660.840000	36.077820	339.160000	36.077820
72000	720.0000	661.000000	36.027168	339.000000	36.027168
72100	721.0000	660.820000	36.060834	339.180000	36.060834
72200	722.0000	659.240000	36.230557	340.760000	36.230557
72300	723.0000	659.620000	36.197822	340.380000	36.197822
72400	724.0000	653.240000	36.897919	346.760000	36.897919
72500	725.0000	656.180000	36.536017	343.820000	36.536017
72600	726.0000	654.880000	36.665828	345.120000	36.665828
72700	727.0000	654.420000	36.737644	345.580000	36.737644
72800	728.0000	653.240000	36.880603	346.760000	36.880603
72900	729.0000	657.360000	36.446506	342.640000	36.446506
73000	730.0000	656.800000	36.494142	343.200000	36.494142
73100	731.0000	660.940000	36.064569	339.060000	36.064569
73200	732.0000	657.740000	36.372075	342.260000	36.372075
73300	733.0000	659.160000	36.262646	340.840000	36.262646
73400	734.0000	659.060000	36.222484	340.940000	36.222484
73500	735.0000	659.080000	36.220479	340.920000	36.220479
73600	736.0000	658.380000	36.291717	341.620000	36.291717
73700	737.0000	661.460000	35.979285	338.540000	35.979285
73800	738.0000	662.500000	35.890525	337.500000	35.890525
73900	739.0000	659.560000	36.169757	340.440000	36.169757
74000	740.0000	656.760000	36.507025	343.240000	36.507025
74100	741.0000	658.100000	36.326654	341.900000	36.326654
74200	742.0000	657.680000	36.373853	342.320000	36.373853
74300	743.0000	660.140000	36.107063	339.860000	36.107063
74400	744.0000	660.780000	36.076422	339.220000	36.076422
74500	745.0000	658.060000	36.371301	341.940000	36.371301
74600	746.0000	661.680000	35.989526	338.320000	35.989526
74700	747.0000	660.200000	36.126755	339.800000	36.126755
74800	748.0000	660.640000	36.108168	339.360000	36.108168
74900	749.0000	653.900000	36.827503	346.100000	36.827503
75000	750.0000	659.040000	36.285346	340.960000	36.285346
75100	751.0000	656.320000	36.611839	343.680000	36.611839
75200	752.0000	656.760000	36.502631	343.240000	36.502631
75300	753.0000	656.660000	36.479568	343.340000	36.479568
75400	754.0000	658.660000	36.279577	341.340000	36.279577
75500	755.0000	663.240000	35.794844	336.760000	35.794844
75600	756.0000	662.700000	35.840717	337.300000	35.840717
75700	757.0000	660.800000	36.103374	339.200000	36.103374
75800	758.0000	657.300000	36.455411	342.700000	36.455411
75900	759.0000	661.180000	36.012261	338.820000	36.012261
76000	760.0000	662.260000	35.884078	337.740000	35.884078
76100	761.0000	658.240000	36.318938	341.760000	36.318938
76200	762.0000	657.640000	36.423583	342.360000	36.423583
76300	763.0000	658.960000	36.260314	341.040000	36.260314
76400	764.0000	658.080000	36.361032	341.920000	36.361032
76500	765.0000	657.960000	36.348491	342.040000	36.348491
76600	766.0000	656.980000	36.458683	343.020000	36.458683
76700	767.0000	657.420000	36.393033	342.580000	36.393033
76800	768.0000	657.840000	36.404894	342.160000	36.404894
76900	769.0000	657.360000	36.421365	342.640000	36.421365
77000	770.0000	657.220000	36.411089	342.780000	36.411089
77100	771.0000	654.020000	36.764782	345.980000	36.764782
77200	772.0000	657.340000	36.418837	342.660000	36.418837
77300	773.0000	656.220000	36.557913	343.780000	36.557913
77400	774.0000	653.940000	36.750928	346.060000	36.750928
77500	775.0000	656.760000	36.503606	343.240000	36.503606
77600	776.0000	659.720000	36.187866	340.280000	36.187866
77700	777.0000	656.920000	36.467715	343.080000	36.467715
77800	778.0000	661.980000	35.981401	338.020000	35.981401
77900	779.0000	659.100000	36.231282	340.900000	36.231282
78000	780.0000	659.260000	36.198418	340.740000	36.198418
78100	781.0000	656.920000	36.459960	343.080000	36.459960
78200	782.0000	661.740000	35.940003	338.260000	35.940003
78300	783.0000	663.800000	35.778250	336.200000	35.778250
78400	784.0000	662.060000	35.982778	337.940000	35.982778
78500	785.0000	659.560000	36.198068	340.440000	36.198068
78600	786.0000	655.180000	36.665468	344.820000	36.665468
78700	787.0000	660.940000	36.024907	339.060000	36.024907
78800	788.0000	661.100000	36.022940	338.900000	36.022940
78900	789.0000	662.000000	35.947306	338.000000	35.947306
79000	790.0000	658.180000	36.351734	341.820000	36.351734
79100	791.0000	663.100000	35.845092	336.900000	35.845092
79200	792.0000	658.860000	36.268962	341.140000	36.268962
79300	793.0000	661.000000	36.033607	339.000000	36.033607
79400	794.0000	659.600000	36.178192	340.400000	36.178192
79500	795.0000	661.500000	35.976195	338.500000	35.976195
79600	796.0000	658.440000	36.317116	341.560000	36.317116
79700	797.0000	657.480000	36.473489	342.520000	36.473489
79800	798.0000	658.480000	36.312733	341.520000	36.312733
79900	799.0000	658.240000	36.338162	341.760000	36.338162
80000	800.0000	660.500000	36.070512	339.500000	36.070512
80100	801.0000	658.680000	36.284139	341.320000	36.284139
80200	802.0000	655.120000	36.676910	344.880000	36.676910
80300	803.0000	659.100000	36.249990	340.900000	36.249990
80400	804.0000	659.060000	36.253600	340.940000	36.253600
80500	805.0000	656.280000	36.554737	343.720000	36.554737
80600	806.0000	652.800000	36.928580	347.200000	36.928580
80700	807.0000	652.220000	37.017134	347.780000	37.017134
80800	808.0000	656.600000	36.510163	343.400000	36.510163
80900	809.0000	658.540000	36.329505	341.460000	36.329505
81000	810.0000	662.060000	35.920294	337.940000	35.920294
81100	811.0000	659.240000	36.244421	340.760000	36.244421
81200	812.0000	658.820000	36.309092	341.180000	36.309092
81300	813.0000	658.160000	36.378239	341.840000	36.378239
81400	814.0000	659.480000	36.201992	340.520000	36.201992
81500	815.0000	655.960000	36.656546	344.040000	36.656546
81600	816.0000	659.560000	36.193095	340.440000	36.193095
81700	817.0000	659.120000	36.229145	340.880000	36.229145
81800	818.0000	660.540000	36.077408	339.460000	36.077408
81900	819.0000	660.340000	36.089629	339.660000	36.089629
82000	820.0000	660.100000	36.117577	339.900000	36.117577
82100	821.0000	657.280000	36.429428	342.720000	36.429428
82200	822.0000	660.440000	36.095652	339.560000	36.095652
82300	823.0000	655.980000	36.547366	344.020000	36.547366
82400	824.0000	658.360000	36.299132	341.640000	36.299132
82500	825.0000	660.460000	36.083273	339.540000	36.083273
82600	826.0000	661.760000	35.965745	338.240000	35.965745
82700	827.0000	660.520000	36.079992	339.480000	36.079992
82800	828.0000	658.880000	36.240040	341.120000	36.240040
82900	829.0000	658.600000	36.269955	341.400000	36.269955
83000	830.0000	659.900000	36.147932	340.100000	36.147932
83100	831.0000	660.540000	36.059897	339.460000	36.059897
83200	832.0000	659.060000	36.258984	340.940000	36.258984
83300	833.0000	660.020000	36.146098	339.980000	36.146098
83400	834.0000	659.940000	36.136612	340.060000	36.136612
83500	835.0000	662.660000	35.845464	337.340000	35.845464
83600	836.0000	659.220000	36.223134	340.780000	36.223134
83700	837.0000	659.060000	36.232631	340.940000	36.232631
83800	838.0000	662.580000	35.905989	337.420000	35.905989
83900	839.0000	659.660000	36.219062	340.340000	36.219062
84000	840.0000	658.080000	36.341358	341.920000	36.341358
84100	841.0000	657.020000	36.445976	342.980000	36.445976
84200	842.0000	660.220000	36.113436	339.780000	36.113436
84300	843.0000	660.500000	36.116315	339.500000	36.116315
84400	844.0000	664.400000	35.677063	335.600000	35.677063
84500	845.0000	661.400000	35.979817	338.600000	35.979817
84600	846.0000	663.980000	35.719983	336.020000	35.719983
84700	847.0000	662.340000	35.884912	337.660000	35.884912
84800	848.0000	659.700000	36.164825	340.300000	36.164825
84900	849.0000	660.320000	36.082167	339.680000	36.082167
85000	850.0000	658.120000	36.318223	341.880000	36.318223
85100	851.0000	657.060000	36.451441	342.940000	36.451441
85200	852.0000	660.540000	36.119659	339.460000	36.119659
85300	853.0000	661.240000	35.992772	338.760000	35.992772
85400	854.0000	659.400000	36.191358	340.600000	36.191358
85500	855.0000	657.760000	36.376163	342.240000	36.376163
85600	856.0000	658.280000	36.326905	341.720000	36.326905
85700	857.0000	655.440000	36.616665	344.560000	36.616665
85800	858.0000	663.700000	35.743108	336.300000	35.743108
85900	859.0000	658.100000	36.343872	341.900000	36.343872
86000	860.0000	658.780000	36.262998	341.220000	36.262998
86100	861.0000	656.960000	36.468430	343.040000	36.468430
86200	862.0000	653.660000	36.832786	346.340000	36.832786
86300	863.0000	656.720000	36.501047	343.280000	36.501047
86400	864.0000	659.060000	36.273962	340.940000	36.273962
86500	865.0000	659.520000	36.221609	340.480000	36.221609
86600	866.0000	659.480000	36.238910	340.520000	36.238910
86700	867.0000	659.860000	36.151504	340.140000	36.151504
86800	868.0000	658.320000	36.337754	341.680000	36.337754
86900	869.0000	661.260000	36.049320	338.740000	36.049320
87000	870.0000	658.900000	36.264233	341.100000	36.264233
87100	871.0000	660.400000	36.092182	339.600000	36.092182
87200	872.0000	657.700000	36.438532	342.300000	36.438532
87300	873.0000	661.620000	36.004232	338.380000	36.004232
87400	874.0000	657.120000	36.492319	342.880000	36.492319
87500	875.0000	657.220000	36.430759	342.780000	36.430759
87600	876.0000	656.400000	36.511960	343.600000	36.511960
87700	877.0000	660.300000	36.106501	339.700000	36.106501
87800	878.0000	657.380000	36.431853	342.620000	36.431853
87900	879.0000	658.620000	36.274298	341.380000	36.274298
88000	880.0000	661.060000	36.063116	338.940000	36.063116
88100	881.0000	659.020000	36.231439	340.980000	36.231439
88200	882.0000	658.800000	36.275667	341.200000	36.275667
88300	883.0000	659.280000	36.226985	340.720000	36.226985
88400	884.0000	660.380000	36.072903	339.620000	36.072903
88500	885.0000	660.880000	36.037865	339.120000	36.037865
88600	886.0000	659.520000	36.197019	340.480000	36.197019
88700	887.0000	661.920000	35.954102	338.080000	35.954102
88800	888.0000	659.400000	36.220006	340.600000	36.220006
88900	889.0000	659.500000	36.190322	340.500000	36.190322
89000	890.0000	656.380000	36.534706	343.620000	36.534706
89100	891.0000	657.020000	36.457992	342.980000	36.457992
89200	892.0000	656.300000	36.527176	343.700000	36.527176
89300	893.0000	658.540000	36.314672	341.460000	36.314672
89400	894.0000	658.200000	36.311970	341.800000	36.311970
89500	895.0000	662.800000	35.822831	337.200000	35.822831
89600	896.0000	663.320000	35.807043	336.680000	35.807043
89700	897.0000	660.500000	36.085579	339.500000	36.085579
89800	898.0000	660.340000	36.121380	339.660000	36.121380
89900	899.0000	659.200000	36.234602	340.800000	36.234602
90000	900.0000	661.700000	35.966042	338.300000	35.966042
90100	901.0000	656.060000	36.537810	343.940000	36.537810
90200	902.0000	657.960000	36.397340	342.040000	36.397340
90300	903.0000	658.220000	36.335969	341.780000	36.335969
90400	904.0000	659.400000	36.202762	340.600000	36.202762
90500	905.0000	660.540000	36.070544	339.460000	36.070544
90600	906.0000	656.420000	36.556259	343.580000	36.556259
90700	907.0000	659.680000	36.184720	340.320000	36.184720
90800	908.0000	661.400000	35.993966	338.600000	35.993966
90900	909.0000	655.780000	36.588067	344.220000	36.588067
91000	910.0000	658.140000	36.335955	341.860000	36.335955
91100	911.0000	657.300000	36.445677	342.700000	36.445677
91200	912.0000	662.460000	35.900097	337.540000	35.900097
91300	913.0000	660.100000	36.153011	339.900000	36.153011
91400	914.0000	660.440000	36.093303	339.560000	36.093303
91500	915.0000	662.760000	35.847673	337.240000	35.847673
91600	916.0000	663.460000	35.755785	336.540000	35.755785
91700	917.0000	660.820000	36.025221	339.180000	36.025221
91800	918.0000	659.520000	36.181921	340.480000	36.181921
91900	919.0000	658.460000	36.284853	341.540000	36.284853
92000	920.0000	655.620000	36.602578	344.380000	36.602578
92100	921.0000	655.840000	36.572081	344.160000	36.572081
92200	922.0000	661.720000	35.963782	338.280000	35.963782
92300	923.0000	660.600000	36.080599	339.400000	36.080599
92400	924.0000	658.800000	36.291839	341.200000	36.291839
92500	925.0000	659.080000	36.278411	340.920000	36.278411
92600	926.0000	653.300000	36.848417	346.700000	36.848417
92700	927.0000	657.340000	36.447602	342.660000	36.447602
92800	928.0000	663.600000	35.751822	336.400000	35.751822
92900	929.0000	656.520000	36.535366	343.480000	36.535366
93000	930.0000	656.760000	36.491090	343.240000	36.491090
93100	931.0000	654.360000	36.747743	345.640000	36.747743
93200	932.0000	658.800000	36.301967	341.200000	36.301967
93300	933.0000	658.080000	36.382500	341.920000	36.382500
93400	934.0000	655.360000	36.613164	344.640000	36.613164
93500	935.0000	654.740000	36.693474	345.260000	36.693474
93600	936.0000	659.700000	36.207659	340.300000	36.207659
93700	937.0000	663.840000	35.745493	336.160000	35.745493
93800	938.0000	661.280000	36.011699	338.720000	36.011699
93900	939.0000	662.800000	35.878361	337.200000	35.878361
94000	940.0000	656.080000	36.552984	343.920000	36.552984
94100	941.0000	658.920000	36.253903	341.080000	36.253903
94200	942.0000	656.540000	36.502857	343.460000	36.502857
94300	943.0000	657.320000	36.415968	342.680000	36.415968
94400	944.0000	657.680000	36.393356	342.320000	36.393356
94500	945.0000	661.880000	35.949661	338.120000	35.949661
94600	946.0000	659.680000	36.164252	340.320000	36.164252
94700	947.0000	659.200000	36.205458	340.800000	36.205458
94800	948.0000	659.480000	36.193969	340.520000	36.193969
94900	949.0000	657.400000	36.468441	342.600000	36.468441
95000	950.0000	658.900000	36.307523	341.100000	36.307523
95100	951.0000	656.920000	36.495039	343.080000	36.495039
95200	952.0000	657.300000	36.447850	342.700000	36.447850
95300	953.0000	658.940000	36.259315	341.060000	36.259315
95400	954.0000	656.100000	36.563416	343.900000	36.563416
95500	955.0000	659.320000	36.275429	340.680000	36.275429
95600	956.0000	660.720000	36.067615	339.280000	36.067615
95700	957.0000	662.160000	35.941390	337.840000	35.941390
95800	958.0000	661.080000	36.053414	338.920000	36.053414
95900	959.0000	661.880000	35.972430	338.120000	35.972430
96000	960.0000	659.600000	36.173714	340.400000	36.173714
96100	961.0000	657.500000	36.379184	342.500000	36.379184
96200	962.0000	657.320000	36.427599	342.680000	36.427599
96300	963.0000	657.240000	36.459331	342.760000	36.459331
96400	964.0000	655.600000	36.645491	344.400000	36.645491
96500	965.0000	655.440000	36.635766	344.560000	36.635766
96600	966.0000	658.400000	36.346224	341.600000	36.346224
96700	967.0000	654.340000	36.732358	345.660000	36.732358
96800	968.0000	656.800000	36.452226	343.200000	36.452226
96900	969.0000	659.060000	36.255366	340.940000	36.255366
97000	970.0000	662.180000	35.879852	337.820000	35.879852
97100	971.0000	661.800000	35.948975	338.200000	35.948975
97200	972.0000	657.640000	36.379904	342.360000	36.379904
97300	973.0000	658.300000	36.310784	341.700000	36.310784
97400	974.0000	657.700000	36.390727	342.300000	36.390727
97500	975.0000	661.020000	36.037519	338.980000	36.037519
97600	976.0000	656.440000	36.495415	343.560000	36.495415
97700	977.0000	658.060000	36.341529	341.940000	36.341529
97800	978.0000	659.020000	36.245844	340.980000	36.245844
97900	979.0000	661.200000	36.051230	338.800000	36.051230
98000	980.0000	656.780000	36.474959	343.220000	36.474959
98100	981.0000	661.160000	36.002504	338.840000	36.002504
98200	982.0000	660.660000	36.054987	339.340000	36.054987
98300	983.0000	663.100000	35.794840	336.900000	35.794840
98400	984.0000	660.600000	36.055313	339.400000	36.055313
98500	985.0000	658.200000	36.335580	341.800000	36.335580
98600	986.0000	664.820000	35.645282	335.180000	35.645282
98700	987.0000	661.580000	35.978461	338.420000	35.978461
98800	988.0000	656.900000	36.447532	343.100000	36.447532
98900	989.0000	660.860000	36.075576	339.140000	36.075576
99000	990.0000	656.660000	36.495015	343.340000	36.495015
99100	991.0000	658.440000	36.269239	341.560000	36.269239
99200	992.0000	660.640000	36.061966	339.360000	36.061966
99300	993.0000	661.100000	36.043121	338.900000	36.043121
99400	994.0000	662.480000	35.918611	337.520000	35.918611
99500	995.0000	662.440000	35.858814	337.560000	35.858814
